source_key	seed_proposal_key	name	hierarchy_level	source_review_stage	source_review_no	semantic_kind	semantic_review_decision	merge_candidate_keys	approval_state
524	458b05cf348f2ad16e6b040d6286a079024874f43cf916f97134e077ff30ce00	석재구조물밑면붙이기	W_MID	W_MID_REVIEW003	572	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
525	c57fe71a7b50ab51602aa996ea142e07d956d1262d346ef16876bfb952848568	석재계단붙이기	W_MID	W_MID_REVIEW003	573	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
526	e8f6a6211e7fb4d1eb2932434667c26bd5cc85344ff8d5efcd91920e8f501b5f	기타부위석재붙이기	W_MID	W_MID_REVIEW003	574	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
528	451c61294ea4cf5a8b3497a4be8bcad7d8ea0c2629b3c92477a75aed437d2c75	석재마감공사	W_MID	W_MID_REVIEW003	575	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
535	e270f61266f4a573089ecd3d8b776419da2877050620b20316618d6397e556ba	계단타일붙이기	W_MID	W_MID_REVIEW003	576	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
536	114c9cd8f878149429b38c8e3a6e6db4783164904508e62405f8856afb1aaec9	이형타일붙이기	W_MID	W_MID_REVIEW003	577	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
542	73f72692fc4fe15d20a98d376e1d6876be8a010d76e5220a4af7e300b9879e88	칸막이공사	W_MID	W_MID_REVIEW003	578	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
543	17a6bc8fac306baf4a5cb41dce455bddea0cf7f93b91ae060304529717a4e3ec	벽체붙이기	W_MID	W_MID_REVIEW003	579	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
544	d80c48dae3cd28c195d34ad556898539539b5990ec850385f7471476dab00ccd	천정판재붙이기	W_MID	W_MID_REVIEW003	580	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
545	8fdfbd47d72cc26b441a9c62680f626cb47a38c285a57a4f7f43083cf3679905	도배공사	W_MID	W_MID_REVIEW003	581	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
546	1f4b8e0ff006e9fe311af93dd203ce6e63a069b6d25bec7d20d0acf6107f7628	박판쉬트(비니어)붙이기	W_MID	W_MID_REVIEW003	582	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
547	e2fd35770c14500789c0638dca2e272a43994af4df8912574e661a121634e8f1	장식공사	W_MID	W_MID_REVIEW003	583	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
553	d32123ea8dbb7dbb4fdef4442c2f73465fdd8f1789706010eae4a453a42f072c	유성페인트	W_MID	W_MID_REVIEW003	584	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
554	5066c74bb6f21253263e3f2f365f81981332919e44063d9c8e88702e3e91e38c	바니쉬 에나멜페인트	W_MID	W_MID_REVIEW003	585	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
555	5e1e71c30ac54c1e9ef2351d82ad78de016b2bff96265a82fbe72c1b90ae7f59	락카	W_MID	W_MID_REVIEW003	586	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
556	ea4ae1f64e396a012b0acfe9e8f99efe731a6a370b469badf00344df3be00258	수성페인트	W_MID	W_MID_REVIEW003	587	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
559	c870bb49bcca93830ae9ff40705916fa3284e59b7c8578fc7eea4b99de5ba19b	기타도장공사	W_MID	W_MID_REVIEW003	588	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
561	47400215baa17de907819106ef8dd1ecc06d84e10d163434b0742ae3f3728cbb	붙박이실내설비	W_MID	W_MID_REVIEW003	589	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
562	2edbfa8f850d80faba8076e867388fecb52109fb0bf99e1333a9fcce8835cce6	안내표식시설	W_MID	W_MID_REVIEW003	590	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
563	adc6db8efc36940f1348e280c008416bb6943f375da39a1d0d4819a3eeaa6034	빛조절및시야조절설비	W_MID	W_MID_REVIEW003	591	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
568	4387405e889a4b96b31adc9490352b08c741065084627688e382c2fd309c263f	시설물별특수설치물	W_MID	W_MID_REVIEW003	592	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
571	4bde7daa140f52a5aaab8aa6bab092eff8ea2e0f35f90dd42eece9e9fa0efb0c	일반가구	W_MID	W_MID_REVIEW003	593	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
573	8954490f448a3d26d0dfdeaaac2d8f1106204ee6e100d1f9b626e66cbd368d8d	시설별특수가구	W_MID	W_MID_REVIEW003	594	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
575	96a97f8ad3c7b924f28ae4d4b6adfd621a387979574ee2e29a9f4e1b2704c6ca	집기및비품	W_MID	W_MID_REVIEW003	595	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
577	5b1507d5ee9929cf73698e1b51b217755d1ee39b7487239176d2342315f6a64f	시설별특수집기및비품	W_MID	W_MID_REVIEW003	596	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
591	3b281a626201e43a3b74a65edce816aacefa2a643f09d996862c68124327ba97	토양준비및흙쌓기	W_MID	W_MID_REVIEW003	597	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
593	5180e4c0b4fdc966911ab5af666f964fb73009738aea3a5a64a95b5586c8d346	잔디공사	W_MID	W_MID_REVIEW003	598	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
594	c781c752831891034e9fe3e41ffffc1ca85e5e7797c1671165fb4a4ad87f4c47	녹화및보호공사	W_MID	W_MID_REVIEW003	599	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
595	5e5b30fea19ef26b7022eea2ae5fc8acdadb8683866f4b08be21c52d299e17c6	파종및살포	W_MID	W_MID_REVIEW003	600	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
599	15918dc692831080af4406748cba132c117d11a7fefe02658ac2afbeb5bbd47b	기타조경공사	W_MID	W_MID_REVIEW003	601	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
611	022d81a5a3254442cb4c1ff1b2bf25d52ff7c8a2af6605ee18693be55d090972	배관및관련부속공사	W_MID	W_MID_REVIEW003	602	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
612	5ce9967c09c9c12bcbfac0c38edc012bd51cd740fdc29bcc3bc0c312d90ae869	보온공사	W_MID	W_MID_REVIEW003	603	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
613	484af9e7e3b8546c45d9754f4f9525e680912b5f57e6e5a1498d92b8caaf3bc2	자동제어공사	W_MID	W_MID_REVIEW003	604	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
614	d63120cfd03d46c41cbd683f896898ece2f8f4269d15513a09fdc13053fe3951	펌프․공기설비공사	W_MID	W_MID_REVIEW003	605	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
621	f2b76e09819a23f84d6287062806f52099798df9641f2780ac9ede6cc7014505	보일러부․부속공사	W_MID	W_MID_REVIEW003	606	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
622	62d5cb92cb31d83dcd0522c7b75b7aa96a6285f43e9b8ac7af52743f1b6a9006	냉동기․냉각탑공사	W_MID	W_MID_REVIEW003	607	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
624	70ceaa3c9c642d3029f7b0d10cde1d94eeb78ea70e09c3ac5d8eca0317d8045c	덕트공사	W_MID	W_MID_REVIEW003	608	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
625	061327241d137107c2731cbedfdfbd74fc0fc151c28a645bbbebf27f19eab180	열교환기 탱크 헤더설치공사	W_MID	W_MID_REVIEW003	609	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
626	bc0a4d662ca7b0941b18787498ac8e30f6e33685ce168afed16810ad25ee929e	냉온수기설치공사	W_MID	W_MID_REVIEW003	610	PROCESS	MERGE_CANDIDATE	a039a9327b4c4c96e64474e98cd6c7823a4eb4f31c47cee51bee465c7810fec5	NOT_APPROVED
631	1cdf5b987b702a9658612aaa6c860024441af6a2381c758a70c9de0b4ba8e68b	위생기구설비공사	W_MID	W_MID_REVIEW003	611	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
641	eb275b05af8aa8c4c19f160cae8f13710c982b1bb12e7136145bda04d07bfabe	소방기계설비공사	W_MID	W_MID_REVIEW003	612	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
651	129cb1a7894348864a20193f49d3e7650d0680aa45f5d8d6cbf4815db46ea4a7	저장탱크공사	W_MID	W_MID_REVIEW003	613	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
652	054aedefdb980bd3e60810388d771f903db215e134c136583294232203b0b6c1	가스설비관련기기설비공사	W_MID	W_MID_REVIEW003	614	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
661	b5838ceb90ab8be83b3cfb3bdadbecf905243936c9d5455dfa49b59d60345ad7	살수관련공사	W_MID	W_MID_REVIEW003	615	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
662	1121904bd730663bce322e6e3fec9ecddc472d9c14c1f587d726ffe56e98e502	냉동냉장실공사	W_MID	W_MID_REVIEW003	616	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
663	6f0c1f80815d3a01e7d21a3f63f54a938ff40ac88d3bf5ef19929c0057e2c123	살균설비공사	W_MID	W_MID_REVIEW003	617	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
664	a4a8c70f8f16b3e741c3b958e2b4fb35dcd89d8d7d6add9d0caaf1cfdb74af96	지하수개발공사	W_MID	W_MID_REVIEW003	618	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
665	7163d75cfd991822c7401b1ecf6d36e91109943a370ba262e905e051b995c2ca	방식공사	W_MID	W_MID_REVIEW003	619	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
666	2d9db655eeb4f5f247efaa083513b83b6bc246c8b79a71df5bfc704fae6e3380	아이스링크설비공사	W_MID	W_MID_REVIEW003	620	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
667	3afd983ca64c283e870f0e99015cf7c34c55a47b73b8d89c56990aef616b36b5	기타특수공사	W_MID	W_MID_REVIEW003	621	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
671	77a32cec68a2d3a4f2b9680235e49d12e0e4df2ae0e6ae2c89126afb82d8ee48	주방기구설비공사	W_MID	W_MID_REVIEW003	622	PROCESS	MERGE_CANDIDATE	e8d8e750f5afba1f6f3c35e0d41463c9172189a682619323f8694e0d816d8c42	NOT_APPROVED
672	2cd5380b46c25ebe366a610accb7c2a9896377f1679e394367c8976dc5513886	세탁장비설비공사	W_MID	W_MID_REVIEW003	623	PROCESS	MERGE_CANDIDATE	ea2d0584700561d86e79b8c3028c0d6f62f35082be51974a9de7d6154f257c19	NOT_APPROVED
673	ae01cc81bf73108cf6f1c6bc04164e4ae50a4abe67b955fbd4df72520ec2a4c6	의료시험및시운전공사실가스공사 - - 대․중․소 분류대․중․소 분류	W_MID	W_MID_REVIEW003	624	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
674	48c2c301d74c239a58e18ae8671a171cf0cb3ea06a8e1d78283f680d3f47db73	수영장및분수공사	W_MID	W_MID_REVIEW003	625	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
675	73792d808331f5948cd6e6870d78f2d5b2453fca6a959f57dc48723ee4d0d155	목욕탕및사우나공사	W_MID	W_MID_REVIEW003	626	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
676	1de525ba6d5cc585f8f683dda7547f01d358e6d630b053ad55b74ec92326c1b1	진공청소공사	W_MID	W_MID_REVIEW003	627	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
677	071eac55d2bb137b7a3f4181f6757925eb32146d6f95d995a722754aa61c0b31	주차장관련공사	W_MID	W_MID_REVIEW003	628	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
678	5a62caa31c684f5b5dc0e65a90ece4c21abe02fc436fbeab1f103fa07fda7ceb	특수방진공사	W_MID	W_MID_REVIEW003	629	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
711	f44de62f1c5d22d6c330da1fef2f00085622b01c94be654ca5150995bd6b133c	화력발전소공사	W_MID	W_MID_REVIEW003	630	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
712	2f5177e22557cfa701e9287ef99180f006c428553731d706fe4d49ff54d97ae5	수력발전소공사	W_MID	W_MID_REVIEW003	631	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
713	41a00a3cad5f37f21d0db75296c4d8ebf744829b8af23d82aac8210eac7f5e4a	원자력발전소공사	W_MID	W_MID_REVIEW003	632	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
714	a620cdc905be80d4d7bd9d73e94e622f8999d506603caaaaecbd92fc832b78b6	풍력발전소공사	W_MID	W_MID_REVIEW003	633	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
715	45d2460ae9f539582f0cf4fce3fced39fedb11d53d63e1c19ce168c1085cef95	조력발전소공사	W_MID	W_MID_REVIEW003	634	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
716	9605feb0f6ca1d8497a455ef806bb2710cd56639eb3ba860c02a1172d94ea339	열병합발전소공사	W_MID	W_MID_REVIEW003	635	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
717	f188b660a283bc4a4fd2ee8154843a93340586291bbda9c051b78ee80c235e73	태양열발전설비공사	W_MID	W_MID_REVIEW003	636	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
718	05ee1296271f7ae14ab293becdc9f1f556a81558b79c99fd7d2cb4444f0b034c	발전설비관련공사	W_MID	W_MID_REVIEW003	637	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
719	9144d55e67b96a2184442ee9beedd138486e9ee6ad6ebc9f6efec28f89c9b4da	기타형식분류별발전설비공사	W_MID	W_MID_REVIEW003	638	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
721	656f2a1047affa8d80c5401522f84411ed0b0204801acedf8adb54b69406a139	제철소공사	W_MID	W_MID_REVIEW003	639	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
731	4b23e02e5c2a6714c948ccd8b5b4281a5ef5a6786b6a28850507847f8ea0cb37	쓰레기소각설비공사	W_MID	W_MID_REVIEW003	640	PROCESS	MERGE_CANDIDATE	cec40465db152219d2a21895981260ad1ee82b9ccc743cbab1d59d4a8e72e132	NOT_APPROVED
732	f383739294df4aa13a6ee5e73db3e8400ce3e03090b791cc5797976b0fda8b3d	쓰레기관로이송및중계처리설비공사	W_MID	W_MID_REVIEW003	641	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
733	825fafb2cb0c673e04be97f4b5951a6ee10a97422da44fabc817689fa15d0b35	폐기물처리설비공사	W_MID	W_MID_REVIEW003	642	PROCESS	MERGE_CANDIDATE	94781565ffc96c59368401b0a8f1eac4b629cd2793f473ce3d5bfed839b48e79	NOT_APPROVED
734	5b2b1b50650cc366df922ba1bb6f8a8b3c7d34b465948b859afc640e34ddaee7	탈취설비공사	W_MID	W_MID_REVIEW003	643	PROCESS	MERGE_CANDIDATE	09b4f095b19bee0dd96a6b2388be770823b3880afbb8ef4071f5fd8f885a0243	NOT_APPROVED
735	b6ddbe6afb37ab217d920c6f7ac39a722ed8a0367618d1b71ce16538be2aa867	탈황설비공사	W_MID	W_MID_REVIEW003	644	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
736	436a3c76d106a94e55c0822dd4f0cd5a1e2a22e6cd1b15e29485b1cbc51230cd	탈질설비공사	W_MID	W_MID_REVIEW003	645	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
737	8fb86bf35fdba98fa92cb5dc9a63dc98b726fe1ed56ad9552fd8c2f7015f7faf	전기집진기설비공사	W_MID	W_MID_REVIEW003	646	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
739	38b7b52286182cedbc294f78ce7d15efef646687e1a478ad7a678def459d6745	기타환경설비공사	W_MID	W_MID_REVIEW003	647	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
741	fb37f8540052d6b2cd2bf487a6b837f7047ab6d719e0d404c411c3683b39ea70	운반기계설비공사	W_MID	W_MID_REVIEW003	648	PROCESS	MERGE_CANDIDATE	3a1fee75a8c13b15c88024aad71277a8bcc254ad333ea59940817792228663a1	NOT_APPROVED
742	4af4b49995e563429b90c749391977f41abdb2d25b1f6dad5997bb2b86c1dfc1	엘리베이터공사	W_MID	W_MID_REVIEW003	649	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
743	bab12b33bfa3abf5b9d0606516fe2ff8ddf654ec7d2475d8a33f612552f0a912	에스컬레이터및이동보행로설비공사	W_MID	W_MID_REVIEW003	650	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
744	19835a9ab91df4670a71ced46de44ccfa682783eb27b12d861f36a3478614fe5	덤웨이터설비및기타운송설비공사	W_MID	W_MID_REVIEW003	651	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
761	15245ee86d9f093bcc72f12589dee2b21505fdf67f16e68dc479db3702add2e4	석유비축및수송공사	W_MID	W_MID_REVIEW003	652	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
763	b09dc2f34a741c9f2d3fc5b351719417ad140e97e9e1658a4ef24cb3ab714300	지역열공급공사	W_MID	W_MID_REVIEW003	653	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
764	0a75b1bd31da5cbb77530e7590fe74e3d1ef4e6885203a6726a66c809faf21bd	도시가스공급공사	W_MID	W_MID_REVIEW003	654	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
765	665c7b2613f21b510959f5cfc55dbfca9da7c2494d523ed72b49a486ca6ee89b	연료처리공사	W_MID	W_MID_REVIEW003	655	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
769	94340c156ae7d9a98e402f13c17ae5d82b8d391eb2ae7114bcf03ead86d91030	기타에너지원공사	W_MID	W_MID_REVIEW003	656	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
811	eb373e4c48626a09e8c60615e188fa454646ebab3d7a2223091b86d47120f673	배관․전로공사	W_MID	W_MID_REVIEW003	657	PROCESS	MERGE_CANDIDATE	fc1791cf8f9288e0e7688654ab3d0d54d1968493d1ec1895e37714ad36384a49	NOT_APPROVED
812	e066088663d01d820767c3f0971b34fad3f3e906d1fc5237d06f74f293fb3ac2	배선․가선공사	W_MID	W_MID_REVIEW003	658	PROCESS	MERGE_CANDIDATE	a92103b18447566c3e183956eb3489d8ac77a133025815449d9c425230a77411	NOT_APPROVED
813	8c88a6f86a2403407b71f3a17e880cea315be44a771da4530f53a064d30faba5	전기․통신공사관련기타공통공사	W_MID	W_MID_REVIEW003	659	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
821	cdd59d0734b914f44b5e6cb52823916adb204ac8c117ecfc2656b8261f512d03	송전설비공사	W_MID	W_MID_REVIEW003	660	PROCESS	MERGE_CANDIDATE	19a7a1e05e47a7fde52307c40e1823fed170c77936c99df5c476bb3c07be426f	NOT_APPROVED
822	229db50c74c354e18b6457206c64fb830f0d02fa46e3b2ae916af1743d349b31	배전설비공사	W_MID	W_MID_REVIEW003	661	PROCESS	MERGE_CANDIDATE	c13f0ded5641a6a99546143694798aa30b64ee43952ea0b9179e2c6c3adc3f2a | a3535fa6836e0e8e66cd0b9b64611148cf9b2c72b48a554d16d2301b942d74dd | 73d311c8d9d65139be81ac55e8cf8a4a6237baf090c49709d93b57caacae7c89	NOT_APPROVED
823	6be93d3ad3002cb4ce7ef44904d836f82093578a4d4868b73678039340687dee	발전 수변전관련전기설비공사	W_MID	W_MID_REVIEW003	662	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
824	8efe85224fa8febf6011f7df0bc00f194e59fb54a71a290307c6cb20d0f4f4dc	전차선로공사	W_MID	W_MID_REVIEW003	663	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
825	6657f500b9d1bfe59b90e693c9d3fabc9d494f04b2f72d9ec0ff1560bc83fc17	기타전기설비공사	W_MID	W_MID_REVIEW003	664	PROCESS	MERGE_CANDIDATE	f5b741c5432767b697db7c6b3ed10a4f5da683bad0a3f3cd5934dad29d2e2cb3 | 350408a38cfc6742ef72b4dbcb2e6da5d10e34055a0ac1898aa3330872bc1225	NOT_APPROVED
831	a3535fa6836e0e8e66cd0b9b64611148cf9b2c72b48a554d16d2301b942d74dd	배전설비공사	W_MID	W_MID_REVIEW003	665	PROCESS	MERGE_CANDIDATE	229db50c74c354e18b6457206c64fb830f0d02fa46e3b2ae916af1743d349b31 | c13f0ded5641a6a99546143694798aa30b64ee43952ea0b9179e2c6c3adc3f2a | 73d311c8d9d65139be81ac55e8cf8a4a6237baf090c49709d93b57caacae7c89	NOT_APPROVED
832	854fa5b53545512ba374b9ebb97d1ca0bdeb3b9b80931f82963e27f22c1b815b	조명설비공사	W_MID	W_MID_REVIEW003	666	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
833	ab96dbee39ecdd4a314884035c4e36fbc1b21fbbe49ea344f7c838262ddbb2ce	동력설비공사	W_MID	W_MID_REVIEW003	667	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
834	be3f8539a8d95a286eddcc524bd4392df0ff4652858972562bfbe6ee74ec5a15	예비전원설비공사	W_MID	W_MID_REVIEW003	668	PROCESS	MERGE_CANDIDATE	8ed4f3afe76dd597985658f4c424b8d19d3e1cff2d987be1ce622cd26a019915	NOT_APPROVED
841	c7a991f693020fb5bd87ff059d5bae3922d0269945a22a25e47998da14207cc9	통신관련설비공사	W_MID	W_MID_REVIEW003	669	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
842	53ddd31d7302355c7cf9b566037eb9a13b83cfc493cc7aa0a8ae1378a904e0bb	각종표시및정보전달설비공사	W_MID	W_MID_REVIEW003	670	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
843	e6bcc4cbb4ceda9aea918a6026a08b79290c6c9de119fb0d75e09b2b6e6823e2	방송수신설비공사	W_MID	W_MID_REVIEW003	671	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
844	9b62962cc6c301366b6ca7bdf2729751f2f167781eb05e88e7dc428f5e520ef3	방송관련설비공사	W_MID	W_MID_REVIEW003	672	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
845	941847a9e1364a3428a4a685dfcbb7428e79b5544a8d6ffea5dc3c32d53a4198	각종통신설비공사	W_MID	W_MID_REVIEW003	673	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
846	53401edd9873f2798c4e1ce22b0449a3881829b7d89217d9579f25672b458331	기타정보설비공사	W_MID	W_MID_REVIEW003	674	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
852	9c91faf51f3b634b62a8856c256d8167ed264c758ba46c9f269e5f848339e2cd	보안전기설비공사	W_MID	W_MID_REVIEW003	675	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
853	85e48856b0571e3583d2c692e49953b63a10af3d8ac094e1c839a3479d78660c	피뢰및접지설비공사	W_MID	W_MID_REVIEW003	676	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
854	96527325df7971e7f4c1d22c14a05d134d66fe99b39dcd22c452bd101e80424b	방범전기설비공사	W_MID	W_MID_REVIEW003	677	PROCESS	MERGE_CANDIDATE	b31177cd3c3908af48cffd5f922d8c35fb32ffdc9086f40ab074f78c3c3c943a	NOT_APPROVED
855	fbe352476b6369e08ebf71210ddb65c98e56f69ca1a1dcc1a39f09ff74961be8	항공장해등설비공사	W_MID	W_MID_REVIEW003	678	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
862	88c0dada461143da9fec7a2d6d7847c8d729b73c49e551a8b4a4b12688bf9e4d	건축물전기설비공사	W_MID	W_MID_REVIEW003	679	PROCESS	MERGE_CANDIDATE	2b671225546f7c952cbadc46e7d45ab70f7cb1cb7c38e8170dc3b8be143f07c2	NOT_APPROVED
863	f5b741c5432767b697db7c6b3ed10a4f5da683bad0a3f3cd5934dad29d2e2cb3	기타전기설비공사	W_MID	W_MID_REVIEW003	680	PROCESS	MERGE_CANDIDATE	6657f500b9d1bfe59b90e693c9d3fabc9d494f04b2f72d9ec0ff1560bc83fc17 | 350408a38cfc6742ef72b4dbcb2e6da5d10e34055a0ac1898aa3330872bc1225	NOT_APPROVED
864	2be093b6b695a920b45aac3c2b1c265a3b6cc36cd5900805256cf1213d30778b	안전관련전기설비공사	W_MID	W_MID_REVIEW003	681	PROCESS	MERGE_CANDIDATE	6ac224b60377b346a2628fb60e535cb46168c0de942ba339e99289d2592670fe	NOT_APPROVED
911	b66d3bf8ca71b6862341d77718cdd5c3956dec847e62353aa6ed83a54d0a4797	기계 프랜트공통시험 시운전공사	W_MID	W_MID_REVIEW003	682	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
912	63506a7a577baed3c7ee7e0e1e9945e209308bed1d4fcd9b7c50f22bb2d8db7e	기계설비시험 시운전공사	W_MID	W_MID_REVIEW003	683	PROCESS	MERGE_CANDIDATE	3ffb09b756a48bfca5ad250bdb2c630c873421d02f51c37f41847a7357af8615	NOT_APPROVED
913	4918577e67920975e5a735f24ab315b5f0a9536e92479a9a0a9d85d4ded6a723	기계 플랜트 산업․전기설비시험 시운전공사	W_MID	W_MID_REVIEW003	684	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
914	642fd3fd84ed43a93168f5b379ce9ed077d9834917829ce975acb1c3f2c044b0	전기 통신시험 시운전공사	W_MID	W_MID_REVIEW003	685	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
921	e7cff381994defb7223cf2e2b0a386bca04951856c853cb0d3ae5594747ab975	기계 플랜트 산업설비공통시설유지정비공사	W_MID	W_MID_REVIEW003	686	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
922	d54575f01ed082aa505dc891a17afb5412581bf543998fe0378ab27495032c8c	산업설비공통시설유지정비공사	W_MID	W_MID_REVIEW003	687	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
923	d0a7e4e0b24e6064efae300032da9a34632a5b1c7eaa2f09c28b36ea33e991e0	전기 통신설비공통시설유지정비공사	W_MID	W_MID_REVIEW003	688	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
